eventID,occurrenceID,measurementType,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementTypeID,measurementID
IYS2022-Franklin-5-57-144-FC-5-615A,IYS2022-Franklin-5-57-144-FC-5-615A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-57-144-FC-5-615A-4-3
IYS2022-Franklin-5-57-144-FC-5-615A,IYS2022-Franklin-5-57-144-FC-5-615A-4,Biomass as carbon per unit volume,0.791155019377761,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-57-144-FC-5-615A-4-4
IYS2022-Franklin-5-57-144-FC-5-615A,IYS2022-Franklin-5-57-144-FC-5-615A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-57-144-FC-5-615A-4-5
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-1,Abundance of cells per milliliter,24963.1904973357,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-57-144-FC-5-615B-1-1
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-1,Particulate Organic Carbon per cell,292.145,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-57-144-FC-5-615B-1-2
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-1,Biomass as carbon per unit volume,7.29287128784414,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-57-144-FC-5-615B-1-3
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-57-144-FC-5-615B-1-4
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-57-144-FC-5-615B-1-5
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-2,Abundance of cells per milliliter,8612.34058614565,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-57-144-FC-5-615B-2-1
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-2,Particulate Organic Carbon per cell,1940.3475,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-57-144-FC-5-615B-2-2
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-2,Biomass as carbon per unit volume,16.7109335254762,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-57-144-FC-5-615B-2-3
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-57-144-FC-5-615B-2-4
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-57-144-FC-5-615B-2-5
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-3,Abundance of cells per milliliter,79.7291296625222,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-57-144-FC-5-615B-3-1
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-3,Particulate Organic Carbon per cell,17121.16,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-57-144-FC-5-615B-3-2
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-3,Biomass as carbon per unit volume,1.36505518561279,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-57-144-FC-5-615B-3-3
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-57-144-FC-5-615B-3-4
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-57-144-FC-5-615B-3-5
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-4,Abundance of cells per milliliter,73.3507992895205,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-57-144-FC-5-615B-4-1
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-4,Particulate Organic Carbon per cell,17263.67375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-57-144-FC-5-615B-4-2
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-57-144-FC-5-615B-4-3
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-4,Biomass as carbon per unit volume,1.26630426823601,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-57-144-FC-5-615B-4-4
IYS2022-Franklin-5-57-144-FC-5-615B,IYS2022-Franklin-5-57-144-FC-5-615B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-57-144-FC-5-615B-4-5
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-1,Abundance of cells per milliliter,20293.9682320442,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638A-1-1
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-1,Particulate Organic Carbon per cell,254.9675,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638A-1-2
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-1,Biomass as carbon per unit volume,5.17430234520373,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638A-1-3
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638A-1-4
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638A-1-5
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-2,Abundance of cells per milliliter,9491.20856353592,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638A-2-1
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-2,Particulate Organic Carbon per cell,453.2475,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638A-2-2
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-2,Biomass as carbon per unit volume,4.30186655340125,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638A-2-3
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638A-2-4
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638A-2-5
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-3,Abundance of cells per milliliter,95.6560773480664,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638A-3-1
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-3,Particulate Organic Carbon per cell,18434.765,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638A-3-2
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-3,Biomass as carbon per unit volume,1.76339730673343,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638A-3-3
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638A-3-4
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638A-3-5
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-4,Abundance of cells per milliliter,19.1312154696133,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638A-4-1
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-4,Particulate Organic Carbon per cell,19054.39,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638A-4-2
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638A-4-3
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-4,Biomass as carbon per unit volume,0.364533640732044,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638A-4-4
IYS2022-Franklin-5-56-144-FC-5-638A,IYS2022-Franklin-5-56-144-FC-5-638A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638A-4-5
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-1,Abundance of cells per milliliter,36944.573816156,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638B-1-1
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-1,Particulate Organic Carbon per cell,298.34125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638B-1-2
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-1,Biomass as carbon per unit volume,11.0220903330292,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638B-1-3
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638B-1-4
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638B-1-5
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-2,Abundance of cells per milliliter,9107.53621169916,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638B-2-1
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-2,Particulate Organic Carbon per cell,1364.09625,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638B-2-2
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-2,Biomass as carbon per unit volume,12.423555993118,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638B-2-3
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638B-2-4
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638B-2-5
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-3,Abundance of cells per milliliter,135.037604456825,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638B-3-1
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-3,Particulate Organic Carbon per cell,18279.85875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638B-3-2
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-3,Biomass as carbon per unit volume,2.46846833540912,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638B-3-3
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638B-3-4
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638B-3-5
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-4,Abundance of cells per milliliter,49.2994428969359,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-56-144-FC-5-638B-4-1
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-4,Particulate Organic Carbon per cell,21068.17125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-56-144-FC-5-638B-4-2
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-56-144-FC-5-638B-4-3
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-4,Biomass as carbon per unit volume,1.03864910548224,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-56-144-FC-5-638B-4-4
IYS2022-Franklin-5-56-144-FC-5-638B,IYS2022-Franklin-5-56-144-FC-5-638B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-56-144-FC-5-638B-4-5
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-1,Abundance of cells per milliliter,35766.2591292135,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660A-1-1
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-1,Particulate Organic Carbon per cell,223.98625,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660A-1-2
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-1,Biomass as carbon per unit volume,8.01115025888079,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660A-1-3
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660A-1-4
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660A-1-5
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-2,Abundance of cells per milliliter,9012.8047752809,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660A-2-1
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-2,Particulate Organic Carbon per cell,880.78875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660A-2-2
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-2,Biomass as carbon per unit volume,7.9383770520137,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660A-2-3
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660A-2-4
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660A-2-5
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-3,Abundance of cells per milliliter,65.5660112359551,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660A-3-1
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-3,Particulate Organic Carbon per cell,18124.9525,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660A-3-2
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-3,Biomass as carbon per unit volume,1.18838083926615,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660A-3-3
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660A-3-4
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660A-3-5
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-4,Abundance of cells per milliliter,47.9136235955056,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660A-4-1
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-4,Particulate Organic Carbon per cell,19004.82,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660A-4-2
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660A-4-3
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-4,Biomass as carbon per unit volume,0.910589791980337,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660A-4-4
IYS2022-Franklin-5-55-144-FC-5-660A,IYS2022-Franklin-5-55-144-FC-5-660A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660A-4-5
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-1,Abundance of cells per milliliter,36270.1548468317,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660B-1-1
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-1,Particulate Organic Carbon per cell,261.16375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660B-1-2
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-1,Biomass as carbon per unit volume,9.47244965287925,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660B-1-3
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660B-1-4
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660B-1-5
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-2,Abundance of cells per milliliter,9529.78766261016,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660B-2-1
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-2,Particulate Organic Carbon per cell,1010.91,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-55-144-FC-5-660B-2-2
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-2,Biomass as carbon per unit volume,9.63375764600923,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-55-144-FC-5-660B-2-3
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-55-144-FC-5-660B-2-4
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-55-144-FC-5-660B-2-5
IYS2022-Franklin-5-55-144-FC-5-660B,IYS2022-Franklin-5-55-144-FC-5-660B-3,Abundance of cells per milliliter,88.1550566512799,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-55-144-FC-5-660B-3-1
