eventID,eventDate,Year,Month,Day,decimalLatitude,decimalLongitude,maximumDepthInMeters,language,modified,minimumDepthInMeters,license,footprintWKT,geodeticDatum,datasetDOI,bibliographicCitation,institutionCode,institutionID,sampleSizeValue,sampleSizeUnit,samplingProtocol
IYS2022-TINRO-3-1-FC-5,2022-03-02T02:58:00Z,2022,3,2,48.62833333,-172.6283333,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -172.6283333   48.62833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-2-FC-5.3,2022-03-02T14:10:00Z,2022,3,2,47.90966667,-171.1541667,5.3,en,2023-03-08,5.3,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -171.1541667   47.90966667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-3-FC-4,2022-03-03T03:50:00Z,2022,3,3,47.88833333,-165.2666667,4,en,2023-03-08,4,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -165.2666667   47.88833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-4-FC-4.3,2022-03-04T05:12:00Z,2022,3,4,47.12183333,-170.2465,4.3,en,2023-03-08,4.3,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -170.2465   47.12183333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-5-FC-4.7,2022-03-04T15:20:00Z,2022,3,4,46.29333333,-169.4083333,4.7,en,2023-03-08,4.7,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -169.4083333   46.29333333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-6-FC-4.6,2022-03-05T00:41:00Z,2022,3,5,45.48666667,-168.515,4.6,en,2023-03-08,4.6,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -168.515   45.48666667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-7-FC-5,2022-03-05T08:45:00Z,2022,3,5,45.38433333,-167.1688333,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -167.1688333   45.38433333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-8-FC-4.8,2022-03-05T17:39:00Z,2022,3,5,46.39833333,-167.2066667,4.8,en,2023-03-08,4.8,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -167.2066667   46.39833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-9-FC-4.2,2022-03-06T03:30:00Z,2022,3,6,47.50833333,-167.2525,4.2,en,2023-03-08,4.2,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -167.2525   47.50833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-10-FC-5.2,2022-03-06T12:27:00Z,2022,3,6,48.545,-167.2516667,5.2,en,2023-03-08,5.2,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -167.2516667   48.545 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-11-FC-6.3,2022-03-06T22:34:00Z,2022,3,6,49.055,-169.0325,6.3,en,2023-03-08,6.3,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -169.0325   49.055 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-12-FC-4,2022-03-07T11:15:00Z,2022,3,7,49.53333333,-167.3266667,4,en,2023-03-08,4,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -167.3266667   49.53333333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-13-FC-5,2022-03-08T02:05:00Z,2022,3,8,50.07666667,-165.1433333,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -165.1433333   50.07666667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-14-FC-5.5,2022-03-08T15:13:00Z,2022,3,8,50.55833333,-163.0283333,5.5,en,2023-03-08,5.5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -163.0283333   50.55833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-15-FC-5.2,2022-03-09T02:50:00Z,2022,3,9,50.88833333,-160.9483333,5.2,en,2023-03-08,5.2,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -160.9483333   50.88833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-16-FC-4.8,2022-03-09T17:52:00Z,2022,3,9,51.29666667,-158.3766667,4.8,en,2023-03-08,4.8,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -158.3766667   51.29666667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-17-FC-5,2022-03-10T07:40:00Z,2022,3,10,51.87666667,-156.0355,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -156.0355   51.87666667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-18-FC-2.8,2022-03-11T01:59:00Z,2022,3,11,50.92,-156.0033333,2.8,en,2023-03-08,2.8,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -156.0033333   50.92 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-19-FC-5.3,2022-03-11T17:42:00Z,2022,3,11,49.88333333,-156.0066667,5.3,en,2023-03-08,5.3,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -156.0066667   49.88333333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-20-FC-5.8,2022-03-12T05:07:00Z,2022,3,12,48.819,-155.9886667,5.8,en,2023-03-08,5.8,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -155.9886667   48.819 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-21-FC-5,2022-03-12T23:15:00Z,2022,3,12,50.43166667,-158.385,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -158.385   50.43166667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-22-FC-5,2022-03-14T01:05:00Z,2022,3,14,49.54333333,-158.5183333,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -158.5183333   49.54333333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-23-FC-5.5,2022-03-14T10:13:00Z,2022,3,14,48.47766667,-158.3645,5.5,en,2023-03-08,5.5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -158.3645   48.47766667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-24-FC-5,2022-03-14T19:35:00Z,2022,3,14,47.49166667,-158.34,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -158.34   47.49166667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-25-FC-5.8,2022-03-16T04:45:00Z,2022,3,16,46.92533333,-160.9333333,5.8,en,2023-03-08,5.8,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -160.9333333   46.92533333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-26-FC-5,2022-03-16T16:05:00Z,2022,3,16,47.88166667,-160.895,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -160.895   47.88166667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-27-FC-5.2,2022-03-17T02:37:00Z,2022,3,17,48.89166667,-160.8733333,5.2,en,2023-03-08,5.2,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -160.8733333   48.89166667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-28-FC-5,2022-03-17T15:24:00Z,2022,3,17,49.89833333,-160.933,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -160.933   49.89833333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-29-FC-5.5,2022-03-18T13:32:00Z,2022,3,18,49.64166667,-163.0233333,5.5,en,2023-03-08,5.5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -163.0233333   49.64166667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-30-FC-4.2,2022-03-18T22:10:00Z,2022,3,18,48.63166667,-163.0233333,4.2,en,2023-03-08,4.2,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -163.0233333   48.63166667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-31-FC-3.8,2022-03-19T11:09:00Z,2022,3,19,48.14333333,-165.0983333,3.8,en,2023-03-08,3.8,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -165.0983333   48.14333333 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-TINRO-3-32-FC-4.3,2022-03-20T02:15:00Z,2022,3,20,49.15766667,-165.1433333,4.3,en,2023-03-08,4.3,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -165.1433333   49.15766667 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-1-FC-25,2022-02-05T21:17:00Z,2022,2,5,47.7868167,-126.4011,25,en,2023-03-08,25,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -126.4011   47.7868167 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-1-FC-50,2022-02-05T21:17:00Z,2022,2,5,47.7868167,-126.4011,50,en,2023-03-08,50,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -126.4011   47.7868167 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-2-FC-5,2022-02-06T20:40:00Z,2022,2,6,46.8508,-130.66,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -130.66   46.8508 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-2-FC-25,2022-02-06T20:40:00Z,2022,2,6,46.8508,-130.66,25,en,2023-03-08,25,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -130.66   46.8508 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-2-FC-50,2022-02-06T20:40:00Z,2022,2,6,46.8508,-130.66,50,en,2023-03-08,50,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -130.66   46.8508 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-10-FC-5,2022-02-15T18:18:00Z,2022,2,15,55.9953,-151.4887,5,en,2023-03-08,5,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -151.4887   55.9953 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-10-FC-25,2022-02-15T18:18:00Z,2022,2,15,55.9953,-151.4887,25,en,2023-03-08,25,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -151.4887   55.9953 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
IYS2022-Shimada-4-10-FC-50,2022-02-15T18:18:00Z,2022,2,15,55.9953,-151.4887,50,en,2023-03-08,50,https://creativecommons.org/licenses/by/4.0/legalcode,POINT  ( -151.4887   55.9953 ),WGS84,https://doi.org/10.21966/j26w-by50,"Eisner, L. B., & Lomas, M. W. (2022). Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition [Data set]. North Pacific Anadromous Fish Commission. https://doi.org/10.21966/j26w-by50",NOAA,https://edmo.seadatanet.org/report/3588,0.5,millilitres,https://doi.org/10.1016/j.dsr2.2012.02.011
